@RELATION CATEGORY
@ATTRIBUTE class   {NNHEAD,QUOTED,SIG,#BLANK#,TABLE,GRAPHIC,HEADL,ADDRESS,ITEM,PTEXT}
@ATTRIBUTE blockLen   NUMERIC
@ATTRIBUTE nnheadlikelihood   NUMERIC
@ATTRIBUTE quotedlikelihood   NUMERIC
@ATTRIBUTE signatureImportant   {1,0}
@ATTRIBUTE signaturelikelihood   NUMERIC
@ATTRIBUTE graphiclikelihood   NUMERIC
@ATTRIBUTE tablelikelihood   NUMERIC
@ATTRIBUTE addresslikelihood   NUMERIC
@ATTRIBUTE itemlikelihood   NUMERIC
@ATTRIBUTE headerEndinPeriod   {1,0}
@ATTRIBUTE headerCapitalized   NUMERIC
@ATTRIBUTE headerIndented   NUMERIC
@ATTRIBUTE wordsperline   NUMERIC
@ATTRIBUTE blankperline   NUMERIC
@DATA
PTEXT,6,0,0.0,0,0.0,0.333333333333,20.4722222222,0.166666666667,0,0,0.478873239437,1.0,11.8333333333,11.1666666667
PTEXT,6,0,0.0,0,0.0,0.333333333333,20.4722222222,0.166666666667,0,0,0.478873239437,1.0,11.8333333333,11.1666666667
PTEXT,6,0,0.0,0,0.0,0.333333333333,20.4722222222,0.166666666667,0,0,0.478873239437,1.0,11.8333333333,11.1666666667
PTEXT,6,0,0.0,0,0.0,0.333333333333,20.4722222222,0.166666666667,0,0,0.478873239437,1.0,11.8333333333,11.1666666667
PTEXT,6,0,0.0,0,0.0,0.333333333333,20.4722222222,0.166666666667,0,0,0.478873239437,1.0,11.8333333333,11.1666666667
PTEXT,6,0,0.0,0,0.0,0.333333333333,20.4722222222,0.166666666667,0,0,0.478873239437,1.0,11.8333333333,11.1666666667
SIG,2,0,0.0,0,0.0,1.5,36.0,0.0,0,0,0.5,1.0,8.0,7.0
SIG,2,0,0.0,0,0.0,1.5,36.0,0.0,0,0,0.5,1.0,8.0,7.0
SIG,6,0,0.0,0,0.166666666667,32.0,42.1388888889,0.0,1,0,0.305084745763,8.0,9.83333333333,24.0
SIG,6,0,0.0,0,0.166666666667,32.0,42.1388888889,0.0,1,0,0.305084745763,8.0,9.83333333333,24.0
SIG,6,0,0.0,0,0.166666666667,32.0,42.1388888889,0.0,1,0,0.305084745763,8.0,9.83333333333,24.0
SIG,6,0,0.0,0,0.166666666667,32.0,42.1388888889,0.0,1,0,0.305084745763,8.0,9.83333333333,24.0
SIG,6,0,0.0,0,0.166666666667,32.0,42.1388888889,0.0,1,0,0.305084745763,8.0,9.83333333333,24.0
SIG,6,0,0.0,0,0.166666666667,32.0,42.1388888889,0.0,1,0,0.305084745763,8.0,9.83333333333,24.0
NNHEAD,16,6,0.0,0,0.0,0.6875,4.49609375,0.0,0,0,0.901408450704,1.0,4.4375,3.5
NNHEAD,16,6,0.0,0,0.0,0.6875,4.49609375,0.0,0,0,0.901408450704,1.0,4.4375,3.5
NNHEAD,16,6,0.0,0,0.0,0.6875,4.49609375,0.0,0,0,0.901408450704,1.0,4.4375,3.5
NNHEAD,16,6,0.0,0,0.0,0.6875,4.49609375,0.0,0,0,0.901408450704,1.0,4.4375,3.5
NNHEAD,16,6,0.0,0,0.0,0.6875,4.49609375,0.0,0,0,0.901408450704,1.0,4.4375,3.5
NNHEAD,16,6,0.0,0,0.0,0.6875,4.49609375,0.0,0,0,0.901408450704,1.0,4.4375,3.5
NNHEAD,16,6,0.0,0,0.0,0.6875,4.49609375,0.0,0,0,0.901408450704,1.0,4.4375,3.5
NNHEAD,16,6,0.0,0,0.0,0.6875,4.49609375,0.0,0,0,0.901408450704,1.0,4.4375,3.5
NNHEAD,16,6,0.0,0,0.0,0.6875,4.49609375,0.0,0,0,0.901408450704,1.0,4.4375,3.5
NNHEAD,16,6,0.0,0,0.0,0.6875,4.49609375,0.0,0,0,0.901408450704,1.0,4.4375,3.5
NNHEAD,16,6,0.0,0,0.0,0.6875,4.49609375,0.0,0,0,0.901408450704,1.0,4.4375,3.5
NNHEAD,16,6,0.0,0,0.0,0.6875,4.49609375,0.0,0,0,0.901408450704,1.0,4.4375,3.5
NNHEAD,16,6,0.0,0,0.0,0.6875,4.49609375,0.0,0,0,0.901408450704,1.0,4.4375,3.5
NNHEAD,16,6,0.0,0,0.0,0.6875,4.49609375,0.0,0,0,0.901408450704,1.0,4.4375,3.5
NNHEAD,16,6,0.0,0,0.0,0.6875,4.49609375,0.0,0,0,0.901408450704,1.0,4.4375,3.5
NNHEAD,16,6,0.0,0,0.0,0.6875,4.49609375,0.0,0,0,0.901408450704,1.0,4.4375,3.5
QUOTED,9,0,0.888888888889,0,0.0,0.555555555556,11.2098765432,0.222222222222,8,0,0.5,1.0,6.88888888889,6.11111111111
QUOTED,9,0,0.888888888889,0,0.0,0.555555555556,11.2098765432,0.222222222222,8,0,0.5,1.0,6.88888888889,6.11111111111
QUOTED,9,0,0.888888888889,0,0.0,0.555555555556,11.2098765432,0.222222222222,8,0,0.5,1.0,6.88888888889,6.11111111111
QUOTED,9,0,0.888888888889,0,0.0,0.555555555556,11.2098765432,0.222222222222,8,0,0.5,1.0,6.88888888889,6.11111111111
QUOTED,9,0,0.888888888889,0,0.0,0.555555555556,11.2098765432,0.222222222222,8,0,0.5,1.0,6.88888888889,6.11111111111
QUOTED,9,0,0.888888888889,0,0.0,0.555555555556,11.2098765432,0.222222222222,8,0,0.5,1.0,6.88888888889,6.11111111111
QUOTED,9,0,0.888888888889,0,0.0,0.555555555556,11.2098765432,0.222222222222,8,0,0.5,1.0,6.88888888889,6.11111111111
QUOTED,9,0,0.888888888889,0,0.0,0.555555555556,11.2098765432,0.222222222222,8,0,0.5,1.0,6.88888888889,6.11111111111
QUOTED,9,0,0.888888888889,0,0.0,0.555555555556,11.2098765432,0.222222222222,8,0,0.5,1.0,6.88888888889,6.11111111111
QUOTED,5,0,0.0,0,0.0,0.2,5.2,0.0,5,0,0.242857142857,1.0,14.0,13.6
QUOTED,5,0,0.0,0,0.0,0.2,5.2,0.0,5,0,0.242857142857,1.0,14.0,13.6
QUOTED,5,0,0.0,0,0.0,0.2,5.2,0.0,5,0,0.242857142857,1.0,14.0,13.6
QUOTED,5,0,0.0,0,0.0,0.2,5.2,0.0,5,0,0.242857142857,1.0,14.0,13.6
QUOTED,5,0,0.0,0,0.0,0.2,5.2,0.0,5,0,0.242857142857,1.0,14.0,13.6
PTEXT,3,0,0.0,0,0.0,0.333333333333,1.55555555556,0.0,1,0,0.35,1.0,13.3333333333,12.3333333333
PTEXT,3,0,0.0,0,0.0,0.333333333333,1.55555555556,0.0,1,0,0.35,1.0,13.3333333333,12.3333333333
PTEXT,3,0,0.0,0,0.0,0.333333333333,1.55555555556,0.0,1,0,0.35,1.0,13.3333333333,12.3333333333
QUOTED,7,0,1.0,0,0.0,1.14285714286,13.6326530612,0.142857142857,7,0,0.441860465116,1.0,12.2857142857,11.2857142857
QUOTED,7,0,1.0,0,0.0,1.14285714286,13.6326530612,0.142857142857,7,0,0.441860465116,1.0,12.2857142857,11.2857142857
QUOTED,7,0,1.0,0,0.0,1.14285714286,13.6326530612,0.142857142857,7,0,0.441860465116,1.0,12.2857142857,11.2857142857
QUOTED,7,0,1.0,0,0.0,1.14285714286,13.6326530612,0.142857142857,7,0,0.441860465116,1.0,12.2857142857,11.2857142857
QUOTED,7,0,1.0,0,0.0,1.14285714286,13.6326530612,0.142857142857,7,0,0.441860465116,1.0,12.2857142857,11.2857142857
QUOTED,7,0,1.0,0,0.0,1.14285714286,13.6326530612,0.142857142857,7,0,0.441860465116,1.0,12.2857142857,11.2857142857
QUOTED,7,0,1.0,0,0.0,1.14285714286,13.6326530612,0.142857142857,7,0,0.441860465116,1.0,12.2857142857,11.2857142857
QUOTED,3,0,0.0,0,0.0,1.66666666667,1.55555555556,0.0,3,0,0.405405405405,1.0,12.3333333333,11.6666666667
QUOTED,3,0,0.0,0,0.0,1.66666666667,1.55555555556,0.0,3,0,0.405405405405,1.0,12.3333333333,11.6666666667
QUOTED,3,0,0.0,0,0.0,1.66666666667,1.55555555556,0.0,3,0,0.405405405405,1.0,12.3333333333,11.6666666667
PTEXT,2,0,0.0,0,0.0,0.5,9.0,0.5,0,0,0.461538461538,1.0,13.0,12.5
PTEXT,2,0,0.0,0,0.0,0.5,9.0,0.5,0,0,0.461538461538,1.0,13.0,12.5
QUOTED,4,0,0.0,0,0.0,0.25,15.6875,0.0,4,0,0.279069767442,1.0,10.75,10.0
QUOTED,4,0,0.0,0,0.0,0.25,15.6875,0.0,4,0,0.279069767442,1.0,10.75,10.0
QUOTED,4,0,0.0,0,0.0,0.25,15.6875,0.0,4,0,0.279069767442,1.0,10.75,10.0
QUOTED,4,0,0.0,0,0.0,0.25,15.6875,0.0,4,0,0.279069767442,1.0,10.75,10.0
PTEXT,5,0,0.0,0,0.0,1.2,2.4,0.4,0,0,0.45,1.0,12.0,11.2
PTEXT,5,0,0.0,0,0.0,1.2,2.4,0.4,0,0,0.45,1.0,12.0,11.2
PTEXT,5,0,0.0,0,0.0,1.2,2.4,0.4,0,0,0.45,1.0,12.0,11.2
PTEXT,5,0,0.0,0,0.0,1.2,2.4,0.4,0,0,0.45,1.0,12.0,11.2
PTEXT,5,0,0.0,0,0.0,1.2,2.4,0.4,0,0,0.45,1.0,12.0,11.2
QUOTED,7,0,1.0,0,0.0,0.0,29.6326530612,0.285714285714,7,0,0.258426966292,1.0,12.7142857143,12.1428571429
QUOTED,7,0,1.0,0,0.0,0.0,29.6326530612,0.285714285714,7,0,0.258426966292,1.0,12.7142857143,12.1428571429
QUOTED,7,0,1.0,0,0.0,0.0,29.6326530612,0.285714285714,7,0,0.258426966292,1.0,12.7142857143,12.1428571429
QUOTED,7,0,1.0,0,0.0,0.0,29.6326530612,0.285714285714,7,0,0.258426966292,1.0,12.7142857143,12.1428571429
QUOTED,7,0,1.0,0,0.0,0.0,29.6326530612,0.285714285714,7,0,0.258426966292,1.0,12.7142857143,12.1428571429
QUOTED,7,0,1.0,0,0.0,0.0,29.6326530612,0.285714285714,7,0,0.258426966292,1.0,12.7142857143,12.1428571429
QUOTED,7,0,1.0,0,0.0,0.0,29.6326530612,0.285714285714,7,0,0.258426966292,1.0,12.7142857143,12.1428571429
QUOTED,3,0,0.0,0,0.0,0.0,0.222222222222,0.666666666667,3,0,0.25,1.0,14.6666666667,14.6666666667
QUOTED,3,0,0.0,0,0.0,0.0,0.222222222222,0.666666666667,3,0,0.25,1.0,14.6666666667,14.6666666667
QUOTED,3,0,0.0,0,0.0,0.0,0.222222222222,0.666666666667,3,0,0.25,1.0,14.6666666667,14.6666666667
PTEXT,3,0,0.0,0,0.0,0.0,37.5555555556,0.333333333333,0,0,0.40625,1.0,10.6666666667,10.0
PTEXT,3,0,0.0,0,0.0,0.0,37.5555555556,0.333333333333,0,0,0.40625,1.0,10.6666666667,10.0
PTEXT,3,0,0.0,0,0.0,0.0,37.5555555556,0.333333333333,0,0,0.40625,1.0,10.6666666667,10.0
QUOTED,11,0,0.0,0,0.0,0.636363636364,14.694214876,0.181818181818,11,0,0.346153846154,1.0,11.8181818182,11.1818181818
QUOTED,11,0,0.0,0,0.0,0.636363636364,14.694214876,0.181818181818,11,0,0.346153846154,1.0,11.8181818182,11.1818181818
QUOTED,11,0,0.0,0,0.0,0.636363636364,14.694214876,0.181818181818,11,0,0.346153846154,1.0,11.8181818182,11.1818181818
QUOTED,11,0,0.0,0,0.0,0.636363636364,14.694214876,0.181818181818,11,0,0.346153846154,1.0,11.8181818182,11.1818181818
QUOTED,11,0,0.0,0,0.0,0.636363636364,14.694214876,0.181818181818,11,0,0.346153846154,1.0,11.8181818182,11.1818181818
QUOTED,11,0,0.0,0,0.0,0.636363636364,14.694214876,0.181818181818,11,0,0.346153846154,1.0,11.8181818182,11.1818181818
QUOTED,11,0,0.0,0,0.0,0.636363636364,14.694214876,0.181818181818,11,0,0.346153846154,1.0,11.8181818182,11.1818181818
QUOTED,11,0,0.0,0,0.0,0.636363636364,14.694214876,0.181818181818,11,0,0.346153846154,1.0,11.8181818182,11.1818181818
QUOTED,11,0,0.0,0,0.0,0.636363636364,14.694214876,0.181818181818,11,0,0.346153846154,1.0,11.8181818182,11.1818181818
QUOTED,11,0,0.0,0,0.0,0.636363636364,14.694214876,0.181818181818,11,0,0.346153846154,1.0,11.8181818182,11.1818181818
QUOTED,11,0,0.0,0,0.0,0.636363636364,14.694214876,0.181818181818,11,0,0.346153846154,1.0,11.8181818182,11.1818181818
PTEXT,9,0,0.0,0,0.0,0.666666666667,2.46913580247,0.111111111111,1,0,0.380530973451,1.0,12.5555555556,12.0
PTEXT,9,0,0.0,0,0.0,0.666666666667,2.46913580247,0.111111111111,1,0,0.380530973451,1.0,12.5555555556,12.0
PTEXT,9,0,0.0,0,0.0,0.666666666667,2.46913580247,0.111111111111,1,0,0.380530973451,1.0,12.5555555556,12.0
PTEXT,9,0,0.0,0,0.0,0.666666666667,2.46913580247,0.111111111111,1,0,0.380530973451,1.0,12.5555555556,12.0
PTEXT,9,0,0.0,0,0.0,0.666666666667,2.46913580247,0.111111111111,1,0,0.380530973451,1.0,12.5555555556,12.0
PTEXT,9,0,0.0,0,0.0,0.666666666667,2.46913580247,0.111111111111,1,0,0.380530973451,1.0,12.5555555556,12.0
PTEXT,9,0,0.0,0,0.0,0.666666666667,2.46913580247,0.111111111111,1,0,0.380530973451,1.0,12.5555555556,12.0
PTEXT,9,0,0.0,0,0.0,0.666666666667,2.46913580247,0.111111111111,1,0,0.380530973451,1.0,12.5555555556,12.0
PTEXT,9,0,0.0,0,0.0,0.666666666667,2.46913580247,0.111111111111,1,0,0.380530973451,1.0,12.5555555556,12.0
PTEXT,3,0,0.0,0,0.0,0.0,24.6666666667,0.0,1,0,0.37037037037,1.0,9.0,8.33333333333
PTEXT,3,0,0.0,0,0.0,0.0,24.6666666667,0.0,1,0,0.37037037037,1.0,9.0,8.33333333333
PTEXT,3,0,0.0,0,0.0,0.0,24.6666666667,0.0,1,0,0.37037037037,1.0,9.0,8.33333333333
SIG,2,0,0.0,0,0.0,1.0,2.25,0.0,1,0,1.14285714286,2.0,3.5,5.5
SIG,2,0,0.0,0,0.0,1.0,2.25,0.0,1,0,1.14285714286,2.0,3.5,5.5
NNHEAD,16,6,0.0,0,0.0,1.625,6.9375,0.0,0,0,0.842105263158,1.0,4.75,3.8125
NNHEAD,16,6,0.0,0,0.0,1.625,6.9375,0.0,0,0,0.842105263158,1.0,4.75,3.8125
NNHEAD,16,6,0.0,0,0.0,1.625,6.9375,0.0,0,0,0.842105263158,1.0,4.75,3.8125
NNHEAD,16,6,0.0,0,0.0,1.625,6.9375,0.0,0,0,0.842105263158,1.0,4.75,3.8125
NNHEAD,16,6,0.0,0,0.0,1.625,6.9375,0.0,0,0,0.842105263158,1.0,4.75,3.8125
NNHEAD,16,6,0.0,0,0.0,1.625,6.9375,0.0,0,0,0.842105263158,1.0,4.75,3.8125
NNHEAD,16,6,0.0,0,0.0,1.625,6.9375,0.0,0,0,0.842105263158,1.0,4.75,3.8125
NNHEAD,16,6,0.0,0,0.0,1.625,6.9375,0.0,0,0,0.842105263158,1.0,4.75,3.8125
NNHEAD,16,6,0.0,0,0.0,1.625,6.9375,0.0,0,0,0.842105263158,1.0,4.75,3.8125
NNHEAD,16,6,0.0,0,0.0,1.625,6.9375,0.0,0,0,0.842105263158,1.0,4.75,3.8125
NNHEAD,16,6,0.0,0,0.0,1.625,6.9375,0.0,0,0,0.842105263158,1.0,4.75,3.8125
NNHEAD,16,6,0.0,0,0.0,1.625,6.9375,0.0,0,0,0.842105263158,1.0,4.75,3.8125
NNHEAD,16,6,0.0,0,0.0,1.625,6.9375,0.0,0,0,0.842105263158,1.0,4.75,3.8125
NNHEAD,16,6,0.0,0,0.0,1.625,6.9375,0.0,0,0,0.842105263158,1.0,4.75,3.8125
NNHEAD,16,6,0.0,0,0.0,1.625,6.9375,0.0,0,0,0.842105263158,1.0,4.75,3.8125
NNHEAD,16,6,0.0,0,0.0,1.625,6.9375,0.0,0,0,0.842105263158,1.0,4.75,3.8125
QUOTED,12,0,0.833333333333,0,0.0,0.75,21.4722222222,0.0833333333333,5,0,0.378048780488,1.0,6.83333333333,5.83333333333
QUOTED,12,0,0.833333333333,0,0.0,0.75,21.4722222222,0.0833333333333,5,0,0.378048780488,1.0,6.83333333333,5.83333333333
QUOTED,12,0,0.833333333333,0,0.0,0.75,21.4722222222,0.0833333333333,5,0,0.378048780488,1.0,6.83333333333,5.83333333333
QUOTED,12,0,0.833333333333,0,0.0,0.75,21.4722222222,0.0833333333333,5,0,0.378048780488,1.0,6.83333333333,5.83333333333
QUOTED,12,0,0.833333333333,0,0.0,0.75,21.4722222222,0.0833333333333,5,0,0.378048780488,1.0,6.83333333333,5.83333333333
QUOTED,12,0,0.833333333333,0,0.0,0.75,21.4722222222,0.0833333333333,5,0,0.378048780488,1.0,6.83333333333,5.83333333333
QUOTED,12,0,0.833333333333,0,0.0,0.75,21.4722222222,0.0833333333333,5,0,0.378048780488,1.0,6.83333333333,5.83333333333
QUOTED,12,0,0.833333333333,0,0.0,0.75,21.4722222222,0.0833333333333,5,0,0.378048780488,1.0,6.83333333333,5.83333333333
QUOTED,12,0,0.833333333333,0,0.0,0.75,21.4722222222,0.0833333333333,5,0,0.378048780488,1.0,6.83333333333,5.83333333333
QUOTED,12,0,0.833333333333,0,0.0,0.75,21.4722222222,0.0833333333333,5,0,0.378048780488,1.0,6.83333333333,5.83333333333
QUOTED,12,0,0.833333333333,0,0.0,0.75,21.4722222222,0.0833333333333,5,0,0.378048780488,1.0,6.83333333333,5.83333333333
QUOTED,12,0,0.833333333333,0,0.0,0.75,21.4722222222,0.0833333333333,5,0,0.378048780488,1.0,6.83333333333,5.83333333333
PTEXT,3,0,0.0,0,0.0,1.33333333333,22.2222222222,0.0,0,0,0.28125,1.0,10.6666666667,10.3333333333
PTEXT,3,0,0.0,0,0.0,1.33333333333,22.2222222222,0.0,0,0,0.28125,1.0,10.6666666667,10.3333333333
PTEXT,3,0,0.0,0,0.0,1.33333333333,22.2222222222,0.0,0,0,0.28125,1.0,10.6666666667,10.3333333333
TABLE,17,0,0.0,0,0.0,0.705882352941,0.0553633217993,0.0588235294118,0,0,0.639534883721,1.0,5.05882352941,23.5882352941
TABLE,17,0,0.0,0,0.0,0.705882352941,0.0553633217993,0.0588235294118,0,0,0.639534883721,1.0,5.05882352941,23.5882352941
TABLE,17,0,0.0,0,0.0,0.705882352941,0.0553633217993,0.0588235294118,0,0,0.639534883721,1.0,5.05882352941,23.5882352941
TABLE,17,0,0.0,0,0.0,0.705882352941,0.0553633217993,0.0588235294118,0,0,0.639534883721,1.0,5.05882352941,23.5882352941
TABLE,17,0,0.0,0,0.0,0.705882352941,0.0553633217993,0.0588235294118,0,0,0.639534883721,1.0,5.05882352941,23.5882352941
TABLE,17,0,0.0,0,0.0,0.705882352941,0.0553633217993,0.0588235294118,0,0,0.639534883721,1.0,5.05882352941,23.5882352941
TABLE,17,0,0.0,0,0.0,0.705882352941,0.0553633217993,0.0588235294118,0,0,0.639534883721,1.0,5.05882352941,23.5882352941
TABLE,17,0,0.0,0,0.0,0.705882352941,0.0553633217993,0.0588235294118,0,0,0.639534883721,1.0,5.05882352941,23.5882352941
TABLE,17,0,0.0,0,0.0,0.705882352941,0.0553633217993,0.0588235294118,0,0,0.639534883721,1.0,5.05882352941,23.5882352941
TABLE,17,0,0.0,0,0.0,0.705882352941,0.0553633217993,0.0588235294118,0,0,0.639534883721,1.0,5.05882352941,23.5882352941
TABLE,17,0,0.0,0,0.0,0.705882352941,0.0553633217993,0.0588235294118,0,0,0.639534883721,1.0,5.05882352941,23.5882352941
TABLE,17,0,0.0,0,0.0,0.705882352941,0.0553633217993,0.0588235294118,0,0,0.639534883721,1.0,5.05882352941,23.5882352941
TABLE,17,0,0.0,0,0.0,0.705882352941,0.0553633217993,0.0588235294118,0,0,0.639534883721,1.0,5.05882352941,23.5882352941
TABLE,17,0,0.0,0,0.0,0.705882352941,0.0553633217993,0.0588235294118,0,0,0.639534883721,1.0,5.05882352941,23.5882352941
TABLE,17,0,0.0,0,0.0,0.705882352941,0.0553633217993,0.0588235294118,0,0,0.639534883721,1.0,5.05882352941,23.5882352941
TABLE,17,0,0.0,0,0.0,0.705882352941,0.0553633217993,0.0588235294118,0,0,0.639534883721,1.0,5.05882352941,23.5882352941
TABLE,17,0,0.0,0,0.0,0.705882352941,0.0553633217993,0.0588235294118,0,0,0.639534883721,1.0,5.05882352941,23.5882352941
PTEXT,1,0,0.0,0,0.0,4.0,0.0,0.0,1,0,0.714285714286,1.0,7.0,6.0
PTEXT,7,0,0.0,0,0.0,1.57142857143,11.2653061224,0.142857142857,0,0,0.323943661972,5.42857142857,10.1428571429,14.1428571429
PTEXT,7,0,0.0,0,0.0,1.57142857143,11.2653061224,0.142857142857,0,0,0.323943661972,5.42857142857,10.1428571429,14.1428571429
PTEXT,7,0,0.0,0,0.0,1.57142857143,11.2653061224,0.142857142857,0,0,0.323943661972,5.42857142857,10.1428571429,14.1428571429
PTEXT,7,0,0.0,0,0.0,1.57142857143,11.2653061224,0.142857142857,0,0,0.323943661972,5.42857142857,10.1428571429,14.1428571429
PTEXT,7,0,0.0,0,0.0,1.57142857143,11.2653061224,0.142857142857,0,0,0.323943661972,5.42857142857,10.1428571429,14.1428571429
PTEXT,7,0,0.0,0,0.0,1.57142857143,11.2653061224,0.142857142857,0,0,0.323943661972,5.42857142857,10.1428571429,14.1428571429
PTEXT,7,0,0.0,0,0.0,1.57142857143,11.2653061224,0.142857142857,0,0,0.323943661972,5.42857142857,10.1428571429,14.1428571429
PTEXT,10,0,0.0,0,0.0,0.4,12.44,0.1,0,0,0.280701754386,1.3,11.4,12.0
PTEXT,10,0,0.0,0,0.0,0.4,12.44,0.1,0,0,0.280701754386,1.3,11.4,12.0
PTEXT,10,0,0.0,0,0.0,0.4,12.44,0.1,0,0,0.280701754386,1.3,11.4,12.0
PTEXT,10,0,0.0,0,0.0,0.4,12.44,0.1,0,0,0.280701754386,1.3,11.4,12.0
PTEXT,10,0,0.0,0,0.0,0.4,12.44,0.1,0,0,0.280701754386,1.3,11.4,12.0
PTEXT,10,0,0.0,0,0.0,0.4,12.44,0.1,0,0,0.280701754386,1.3,11.4,12.0
PTEXT,10,0,0.0,0,0.0,0.4,12.44,0.1,0,0,0.280701754386,1.3,11.4,12.0
PTEXT,10,0,0.0,0,0.0,0.4,12.44,0.1,0,0,0.280701754386,1.3,11.4,12.0
PTEXT,10,0,0.0,0,0.0,0.4,12.44,0.1,0,0,0.280701754386,1.3,11.4,12.0
PTEXT,10,0,0.0,0,0.0,0.4,12.44,0.1,0,0,0.280701754386,1.3,11.4,12.0
PTEXT,2,0,0.0,0,0.0,1.0,30.25,0.0,1,0,0.466666666667,1.0,7.5,8.0
PTEXT,2,0,0.0,0,0.0,1.0,30.25,0.0,1,0,0.466666666667,1.0,7.5,8.0
PTEXT,2,0,0.0,0,0.0,0.5,6.25,0.0,0,0,0.294117647059,1.0,8.5,8.0
PTEXT,2,0,0.0,0,0.0,0.5,6.25,0.0,0,0,0.294117647059,1.0,8.5,8.0
PTEXT,1,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,2.0,1.0
PTEXT,2,0,0.0,0,0.0,0.0,0.25,0.0,0,0,0.8,1.0,2.5,1.5
PTEXT,2,0,0.0,0,0.0,0.0,0.25,0.0,0,0,0.8,1.0,2.5,1.5
NNHEAD,13,5,0.0,0,0.0,0.769230769231,4.1775147929,0.0,0,0,0.870967741935,1.0,4.76923076923,3.76923076923
NNHEAD,13,5,0.0,0,0.0,0.769230769231,4.1775147929,0.0,0,0,0.870967741935,1.0,4.76923076923,3.76923076923
NNHEAD,13,5,0.0,0,0.0,0.769230769231,4.1775147929,0.0,0,0,0.870967741935,1.0,4.76923076923,3.76923076923
NNHEAD,13,5,0.0,0,0.0,0.769230769231,4.1775147929,0.0,0,0,0.870967741935,1.0,4.76923076923,3.76923076923
NNHEAD,13,5,0.0,0,0.0,0.769230769231,4.1775147929,0.0,0,0,0.870967741935,1.0,4.76923076923,3.76923076923
NNHEAD,13,5,0.0,0,0.0,0.769230769231,4.1775147929,0.0,0,0,0.870967741935,1.0,4.76923076923,3.76923076923
NNHEAD,13,5,0.0,0,0.0,0.769230769231,4.1775147929,0.0,0,0,0.870967741935,1.0,4.76923076923,3.76923076923
NNHEAD,13,5,0.0,0,0.0,0.769230769231,4.1775147929,0.0,0,0,0.870967741935,1.0,4.76923076923,3.76923076923
NNHEAD,13,5,0.0,0,0.0,0.769230769231,4.1775147929,0.0,0,0,0.870967741935,1.0,4.76923076923,3.76923076923
NNHEAD,13,5,0.0,0,0.0,0.769230769231,4.1775147929,0.0,0,0,0.870967741935,1.0,4.76923076923,3.76923076923
NNHEAD,13,5,0.0,0,0.0,0.769230769231,4.1775147929,0.0,0,0,0.870967741935,1.0,4.76923076923,3.76923076923
NNHEAD,13,5,0.0,0,0.0,0.769230769231,4.1775147929,0.0,0,0,0.870967741935,1.0,4.76923076923,3.76923076923
NNHEAD,13,5,0.0,0,0.0,0.769230769231,4.1775147929,0.0,0,0,0.870967741935,1.0,4.76923076923,3.76923076923
QUOTED,2,0,0.5,0,0.0,1.0,0.25,0.5,0,0,0.777777777778,1.0,4.5,3.5
QUOTED,2,0,0.5,0,0.0,1.0,0.25,0.5,0,0,0.777777777778,1.0,4.5,3.5
QUOTED,1,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1.2,1.0,5.0,4.0
QUOTED,2,0,0.5,0,0.0,0.0,0.25,0.5,0,0,0.777777777778,1.0,4.5,3.5
QUOTED,2,0,0.5,0,0.0,0.0,0.25,0.5,0,0,0.777777777778,1.0,4.5,3.5
QUOTED,1,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1.2,1.0,5.0,4.0
QUOTED,4,0,1.0,0,0.0,0.5,1.0,0.0,0,0,0.520833333333,1.0,12.0,11.5
QUOTED,4,0,1.0,0,0.0,0.5,1.0,0.0,0,0,0.520833333333,1.0,12.0,11.5
QUOTED,4,0,1.0,0,0.0,0.5,1.0,0.0,0,0,0.520833333333,1.0,12.0,11.5
QUOTED,4,0,1.0,0,0.0,0.5,1.0,0.0,0,0,0.520833333333,1.0,12.0,11.5
PTEXT,2,0,0.0,0,0.0,0.0,12.25,0.0,1,0,0.428571428571,1.0,10.5,9.5
PTEXT,2,0,0.0,0,0.0,0.0,12.25,0.0,1,0,0.428571428571,1.0,10.5,9.5
QUOTED,5,0,1.0,0,0.0,0.0,8.24,0.0,0,0,0.48275862069,1.0,11.6,10.6
QUOTED,5,0,1.0,0,0.0,0.0,8.24,0.0,0,0,0.48275862069,1.0,11.6,10.6
QUOTED,5,0,1.0,0,0.0,0.0,8.24,0.0,0,0,0.48275862069,1.0,11.6,10.6
QUOTED,5,0,1.0,0,0.0,0.0,8.24,0.0,0,0,0.48275862069,1.0,11.6,10.6
QUOTED,5,0,1.0,0,0.0,0.0,8.24,0.0,0,0,0.48275862069,1.0,11.6,10.6
PTEXT,5,0,0.0,0,0.0,1.0,16.96,0.0,0,0,0.428571428571,1.0,9.8,9.2
PTEXT,5,0,0.0,0,0.0,1.0,16.96,0.0,0,0,0.428571428571,1.0,9.8,9.2
PTEXT,5,0,0.0,0,0.0,1.0,16.96,0.0,0,0,0.428571428571,1.0,9.8,9.2
PTEXT,5,0,0.0,0,0.0,1.0,16.96,0.0,0,0,0.428571428571,1.0,9.8,9.2
PTEXT,5,0,0.0,0,0.0,1.0,16.96,0.0,0,0,0.428571428571,1.0,9.8,9.2
QUOTED,6,0,1.0,0,0.0,0.666666666667,5.55555555556,0.166666666667,0,0,0.578947368421,1.0,12.6666666667,12.3333333333
